hv001,hv002,wt,hv208,hv206,hv243a,sh121m,sh121o,hv209,hv247,sh122h,roof,id,v005,v190,v149,deceas,de_cat,health
108,976,9.082344,0,0,1,0,0,0,0,0,2,2,1128715,3,3,0,0%,NA
108,976,9.082344,0,0,1,0,0,0,0,0,2,2,1128715,3,1,0,0%,NA
109,1071,2.282976,1,1,1,0,1,0,0,0,2,4,378170,3,1,0,0%,0
109,1071,2.282976,1,1,1,0,1,0,0,0,2,4,378170,3,2,0,0%,NA
109,1071,2.282976,1,1,1,0,1,0,0,0,2,4,378170,3,3,0,0%,NA
109,1082,2.282976,0,1,1,0,0,0,0,0,2,2,378170,2,2,0,0%,0
109,1082,2.282976,0,1,1,0,0,0,0,0,2,2,378170,2,3,0,0%,NA
109,1104,2.663472,1,1,1,0,1,0,0,0,2,4,378170,4,3,0,0%,NA
109,1104,2.663472,1,1,1,0,1,0,0,0,2,4,378170,4,3,0,0%,1
109,1110,1.521984,1,1,1,0,0,0,0,0,2,3,378170,3,2,0,0%,NA
109,1210,1.90248,1,1,1,1,1,1,1,0,2,1,378170,5,3,0,0%,1
109,1210,1.90248,1,1,1,1,1,1,1,0,2,1,378170,5,3,0,0%,1
109,148,1.141488,1,1,1,0,1,1,0,0,2,4,378170,4,3,0.16666666666666666,1-33%,NA
109,182,2.282976,0,1,1,0,0,0,0,0,2,2,378170,4,1,0,0%,NA
109,221,1.90248,1,1,1,1,1,1,1,1,2,1,378170,5,3,0,0%,0
109,255,1.141488,1,1,1,0,1,1,1,0,2,4,378170,5,4,0,0%,1
109,270,3.424464,1,1,1,0,0,0,0,0,2,3,378170,3,1,0.5,34-66%,NA
109,270,3.424464,1,1,1,0,0,0,0,0,2,3,378170,3,3,0,0%,NA
109,318,2.663472,1,1,1,0,1,0,0,1,2,4,378170,4,2,0,0%,NA
109,359,2.282976,0,1,1,0,0,0,0,0,2,2,378170,3,3,0,0%,NA
109,384,3.424464,1,1,1,0,0,0,0,0,2,3,378170,4,2,0,0%,NA
109,476,2.663472,1,1,1,0,1,0,1,0,2,4,378170,4,3,0,0%,NA
109,476,2.663472,1,1,1,0,1,0,1,0,2,4,378170,4,3,0,0%,NA
109,477,0.380496,1,1,1,1,0,0,0,1,2,3,378170,4,3,0,0%,NA
109,484,2.663472,1,1,1,0,1,0,0,0,2,4,378170,3,5,0,0%,NA
109,484,2.663472,1,1,1,0,1,0,0,0,2,4,378170,3,3,0,0%,NA
109,541,1.141488,1,1,1,0,1,0,0,0,2,4,378170,3,4,0,0%,1
109,649,2.663472,1,1,1,1,1,1,0,0,2,1,378170,4,1,0,0%,1
109,649,2.663472,1,1,1,1,1,1,0,0,2,1,378170,4,3,0,0%,NA
109,685,2.282976,0,1,1,0,0,0,0,0,2,2,378170,3,3,0,0%,NA
109,685,2.282976,0,1,1,0,0,0,0,0,2,2,378170,3,3,0,0%,NA
109,74,1.141488,0,1,1,0,0,0,0,0,2,2,378170,3,3,0,0%,NA
109,809,2.282976,1,1,1,0,1,0,1,0,2,4,378170,4,3,0,0%,NA
109,994,2.282976,1,1,1,0,0,0,0,0,2,3,378170,3,2,0,0%,1
11,1049,3.33521,0,1,1,0,0,0,0,0,2,2,662963,3,3,0,0%,NA
11,1049,3.33521,0,1,1,0,0,0,0,0,2,2,662963,3,1,0,0%,NA
11,1050,6.67042,0,1,0,0,0,0,0,0,2,5,662963,2,1,0.42857142857142855,34-66%,NA
11,1050,6.67042,0,1,0,0,0,0,0,0,2,5,662963,2,3,0,0%,NA
11,1050,6.67042,0,1,0,0,0,0,0,0,2,5,662963,2,0,0.5,34-66%,NA
11,1078,6.003378,0,1,1,0,0,0,0,0,2,2,662963,3,3,0,0%,NA
11,116,4.002252,1,1,1,0,1,0,1,0,2,4,662963,5,3,0,0%,NA
11,1162,10.672672,1,1,1,0,1,1,0,0,2,4,662963,4,3,0.1,1-33%,NA
11,1162,10.672672,1,1,1,0,1,1,0,0,2,4,662963,4,2,0,0%,NA
11,1162,10.672672,1,1,1,0,1,1,0,0,2,4,662963,4,3,0,0%,NA
11,1198,3.33521,1,1,1,0,1,0,0,0,2,4,662963,3,3,0,0%,NA
11,1198,3.33521,1,1,1,0,1,0,0,0,2,4,662963,3,3,0,0%,NA
11,189,3.33521,0,1,1,0,0,0,0,0,2,2,662963,3,3,0,0%,NA
11,249,5.336336,1,1,1,1,1,1,1,1,2,1,662963,5,2,0.5,34-66%,NA
11,249,5.336336,1,1,1,1,1,1,1,1,2,1,662963,5,3,0,0%,NA
11,250,3.33521,1,1,1,0,1,1,0,0,2,4,662963,5,2,0,0%,NA
11,250,3.33521,1,1,1,0,1,1,0,0,2,4,662963,5,3,0,0%,NA
11,250,3.33521,1,1,1,0,1,1,0,0,2,4,662963,5,5,0,0%,NA
11,335,4.669294,1,1,1,1,1,1,0,0,2,1,662963,5,2,1,67+%,NA
11,335,4.669294,1,1,1,1,1,1,0,0,2,1,662963,5,2,0,0%,NA
11,349,4.002252,1,1,1,0,1,1,0,0,2,4,662963,5,3,0.16666666666666666,1-33%,0
11,349,4.002252,1,1,1,0,1,1,0,0,2,4,662963,5,3,0,0%,NA
11,349,4.002252,1,1,1,0,1,1,0,0,2,4,662963,5,3,0,0%,NA
11,349,4.002252,1,1,1,0,1,1,0,0,2,4,662963,5,2,0.25,1-33%,NA
11,366,4.002252,0,1,1,0,0,0,0,0,2,2,662963,3,2,0,0%,NA
11,469,2.001126,1,1,1,0,1,1,0,0,2,4,662963,4,3,0,0%,NA
11,602,2.668168,1,1,1,0,1,0,1,0,2,4,662963,4,3,0.3333333333333333,1-33%,NA
11,655,12.673798,1,1,1,0,0,0,1,0,2,3,662963,4,3,0.2857142857142857,1-33%,NA
11,655,12.673798,1,1,1,0,0,0,1,0,2,3,662963,4,3,0,0%,NA
11,655,12.673798,1,1,1,0,0,0,1,0,2,3,662963,4,3,0,0%,NA
11,655,12.673798,1,1,1,0,0,0,1,0,2,3,662963,4,5,0,0%,NA
11,655,12.673798,1,1,1,0,0,0,1,0,2,3,662963,4,3,0,0%,NA
11,696,4.002252,1,1,1,0,1,0,0,0,2,4,662963,4,3,0,0%,NA
11,696,4.002252,1,1,1,0,1,0,0,0,2,4,662963,4,2,0,0%,NA
11,735,5.336336,1,1,1,0,0,0,0,0,2,3,662963,4,3,0,0%,1
11,735,5.336336,1,1,1,0,0,0,0,0,2,3,662963,4,3,0,0%,NA
11,864,5.336336,1,1,1,1,0,1,1,0,2,3,662963,5,2,0,0%,NA
11,864,5.336336,1,1,1,1,0,1,1,0,2,3,662963,5,3,0,0%,NA
11,864,5.336336,1,1,1,1,0,1,1,0,2,3,662963,5,3,0,0%,0
11,931,2.668168,1,1,1,0,1,0,0,0,2,4,662963,4,3,0,0%,NA
11,931,2.668168,1,1,1,0,1,0,0,0,2,4,662963,4,0,0,0%,NA
11,951,4.669294,1,1,1,0,1,0,0,0,2,4,662963,4,3,0.16666666666666666,1-33%,NA
11,951,4.669294,1,1,1,0,1,0,0,0,2,4,662963,4,3,0,0%,NA
11,992,4.002252,1,1,1,0,1,0,0,0,2,4,662963,4,1,0,0%,NA
110,1066,9.028323,0,1,1,0,0,1,0,0,2,2,1054885,4,1,0,0%,NA
110,1066,9.028323,0,1,1,0,0,1,0,0,2,2,1054885,4,3,0,0%,NA
110,1066,9.028323,0,1,1,0,0,1,0,0,2,2,1054885,4,3,0,0%,NA
110,1164,2.006294,0,1,1,0,0,0,0,0,2,2,1054885,4,3,0,0%,NA
110,117,3.009441,1,1,1,0,1,1,0,0,2,4,1054885,5,3,0,0%,NA
110,290,4.012588,1,0,1,1,1,1,0,0,2,1,1054885,5,3,0,0%,NA
110,388,5.015735,1,1,1,0,1,0,0,0,2,4,1054885,4,1,0,0%,1
110,4,3.009441,1,1,1,1,1,1,1,1,2,1,1054885,5,5,0,0%,NA
110,440,3.009441,1,1,1,0,1,0,0,0,2,4,1054885,4,0,0,0%,NA
110,604,5.015735,1,1,1,0,1,1,0,0,2,4,1054885,5,3,0,0%,NA
110,613,4.012588,1,1,1,1,1,1,1,1,2,1,1054885,5,3,0,0%,NA
110,613,4.012588,1,1,1,1,1,1,1,1,2,1,1054885,5,5,0,0%,NA
110,616,5.015735,1,1,1,0,1,1,0,1,2,4,1054885,5,1,0,0%,NA
110,630,7.022029,1,1,1,0,1,1,1,0,2,4,1054885,5,4,0,0%,1
110,655,5.015735,1,1,1,0,1,0,0,0,2,4,1054885,4,1,0,0%,NA
110,666,7.022029,1,1,1,0,1,1,0,0,2,4,1054885,4,0,0,0%,NA
110,705,3.009441,1,1,1,0,1,1,0,0,2,4,1054885,4,3,0,0%,NA
110,736,3.009441,0,1,1,0,0,0,0,1,2,2,1054885,3,2,0,0%,NA
112,105,2.605105,1,1,1,0,0,0,0,0,2,3,515085,3,2,0.2727272727272727,1-33%,NA
112,1061,3.647147,1,1,1,0,1,0,0,0,2,4,515085,3,3,0,0%,NA
112,1061,3.647147,1,1,1,0,1,0,0,0,2,4,515085,3,3,0,0%,NA
112,1061,3.647147,1,1,1,0,1,0,0,0,2,4,515085,3,3,0,0%,NA
112,1061,3.647147,1,1,1,0,1,0,0,0,2,4,515085,3,3,0,0%,NA
112,1061,3.647147,1,1,1,0,1,0,0,0,2,4,515085,3,3,1,67+%,NA
112,1079,3.126126,0,1,0,0,0,0,0,1,2,5,515085,3,1,0,0%,NA
112,1079,3.126126,0,1,0,0,0,0,0,1,2,5,515085,3,1,0,0%,NA
112,109,4.689189,1,1,1,0,0,0,0,0,2,3,515085,3,3,0,0%,NA
112,109,4.689189,1,1,1,0,0,0,0,0,2,3,515085,3,3,0,0%,1
112,1094,2.605105,0,1,1,0,0,0,0,0,2,2,515085,2,3,0.14285714285714285,1-33%,NA
112,1094,2.605105,0,1,1,0,0,0,0,0,2,2,515085,2,3,0,0%,NA
112,1108,8.336336,1,1,0,0,0,0,0,0,2,3,515085,3,3,0,0%,NA
112,1108,8.336336,1,1,0,0,0,0,0,0,2,3,515085,3,3,0,0%,NA
112,1108,8.336336,1,1,0,0,0,0,0,0,2,3,515085,3,3,0,0%,NA
112,1108,8.336336,1,1,0,0,0,0,0,0,2,3,515085,3,3,0,0%,NA
112,1108,8.336336,1,1,0,0,0,0,0,0,2,3,515085,3,3,0,0%,1
112,1108,8.336336,1,1,0,0,0,0,0,0,2,3,515085,3,3,0,0%,NA
112,1158,3.126126,1,1,1,0,0,1,1,0,2,3,515085,4,2,0,0%,NA
112,1180,4.168168,1,1,0,0,1,0,0,1,2,4,515085,3,3,0.25,1-33%,1
112,191,3.647147,1,1,1,1,1,1,0,1,2,1,515085,5,3,0,0%,NA
112,191,3.647147,1,1,1,1,1,1,0,1,2,1,515085,5,3,0,0%,NA
112,209,13.546546,1,1,0,0,0,0,0,0,2,3,515085,3,1,0.14285714285714285,1-33%,NA
112,209,13.546546,1,1,0,0,0,0,0,0,2,3,515085,3,3,0,0%,1
112,209,13.546546,1,1,0,0,0,0,0,0,2,3,515085,3,3,0.25,1-33%,0
112,209,13.546546,1,1,0,0,0,0,0,0,2,3,515085,3,3,0,0%,NA
112,209,13.546546,1,1,0,0,0,0,0,0,2,3,515085,3,3,0,0%,0
112,244,3.647147,1,1,0,0,0,0,1,0,2,3,515085,3,3,0,0%,NA
112,246,1.563063,0,1,1,0,0,0,1,0,2,2,515085,3,3,0,0%,NA
112,246,1.563063,0,1,1,0,0,0,1,0,2,2,515085,3,3,0,0%,1
112,396,1.042042,1,1,1,0,0,1,0,0,2,3,515085,4,2,0.2857142857142857,1-33%,NA
112,396,1.042042,1,1,1,0,0,1,0,0,2,3,515085,4,3,0,0%,NA
112,495,3.647147,1,1,1,0,1,1,1,0,2,4,515085,4,0,0.2,1-33%,NA
112,495,3.647147,1,1,1,0,1,1,1,0,2,4,515085,4,3,0,0%,NA
112,496,3.126126,0,1,1,0,0,0,0,0,2,2,515085,3,3,0,0%,NA
112,554,2.084084,1,1,0,0,1,1,0,0,2,4,515085,3,4,0,0%,NA
112,723,1.042042,1,1,1,0,0,0,0,0,2,3,515085,3,2,0.2222222222222222,1-33%,NA
112,842,6.773273,1,1,1,0,0,0,1,0,2,3,515085,3,2,0,0%,0
112,842,6.773273,1,1,1,0,0,0,1,0,2,3,515085,3,1,0,0%,NA
112,842,6.773273,1,1,1,0,0,0,1,0,2,3,515085,3,2,0.16666666666666666,1-33%,NA
112,897,2.084084,0,1,1,0,0,0,0,0,2,2,515085,3,1,0.14285714285714285,1-33%,NA
112,897,2.084084,0,1,1,0,0,0,0,0,2,2,515085,3,1,0,0%,NA
112,939,5.21021,1,1,1,0,0,1,0,0,2,3,515085,3,3,0,0%,NA
112,939,5.21021,1,1,1,0,0,1,0,0,2,3,515085,3,3,0,0%,NA
112,948,8.336336,1,1,1,0,0,1,0,0,2,3,515085,3,2,0,0%,NA
112,948,8.336336,1,1,1,0,0,1,0,0,2,3,515085,3,4,0,0%,NA
112,948,8.336336,1,1,1,0,0,1,0,0,2,3,515085,3,3,0,0%,NA
113,1105,5.35041,0,1,1,0,0,0,0,0,2,2,883909,2,3,0,0%,NA
113,1105,5.35041,0,1,1,0,0,0,0,0,2,2,883909,2,4,0.2,1-33%,NA
113,1140,5.35041,0,0,1,0,0,0,0,0,2,2,883909,2,3,0,0%,NA
113,1140,5.35041,0,0,1,0,0,0,0,0,2,2,883909,2,3,0,0%,NA
113,1163,10.70082,1,1,1,0,0,0,1,0,2,3,883909,3,2,0.16666666666666666,1-33%,NA
113,1163,10.70082,1,1,1,0,0,0,1,0,2,3,883909,3,3,0.25,1-33%,NA
113,1163,10.70082,1,1,1,0,0,0,1,0,2,3,883909,3,3,0,0%,1
113,1176,4.458675,0,0,1,0,0,0,0,0,2,2,883909,2,2,0,0%,NA
113,181,4.458675,0,1,1,0,0,0,0,0,2,2,883909,2,3,0,0%,NA
113,205,3.5669400000000002,1,1,1,1,1,1,1,1,2,1,883909,5,4,0,0%,NA
113,234,8.91735,0,1,1,0,0,0,0,0,2,2,883909,2,1,0,0%,NA
113,234,8.91735,0,1,1,0,0,0,0,0,2,2,883909,2,3,0,0%,0
113,246,3.5669400000000002,0,0,1,0,0,0,0,0,2,2,883909,2,3,0,0%,NA
113,246,3.5669400000000002,0,0,1,0,0,0,0,0,2,2,883909,2,3,0,0%,NA
113,250,8.025615,0,1,1,0,0,0,0,0,2,2,883909,2,2,0,0%,NA
113,31,5.35041,0,1,1,0,0,0,0,0,2,2,883909,3,3,0,0%,NA
113,366,10.70082,0,1,1,0,0,0,0,0,2,2,883909,2,2,0.5,34-66%,NA
113,366,10.70082,0,1,1,0,0,0,0,0,2,2,883909,2,3,0,0%,NA
113,366,10.70082,0,1,1,0,0,0,0,0,2,2,883909,2,3,0,0%,NA
113,465,7.1338800000000004,0,0,0,0,0,0,0,0,2,5,883909,2,3,0,0%,NA
113,465,7.1338800000000004,0,0,0,0,0,0,0,0,2,5,883909,2,3,0,0%,NA
113,551,12.48429,0,0,1,0,0,0,0,0,2,2,883909,3,2,0,0%,NA
113,551,12.48429,0,0,1,0,0,0,0,0,2,2,883909,3,3,0,0%,NA
113,551,12.48429,0,0,1,0,0,0,0,0,2,2,883909,3,3,0,0%,NA
113,562,9.809085,0,0,0,0,0,0,0,0,2,5,883909,2,2,0,0%,NA
113,562,9.809085,0,0,0,0,0,0,0,0,2,5,883909,2,2,0,0%,1
113,562,9.809085,0,0,0,0,0,0,0,0,2,5,883909,2,3,0,0%,NA
113,567,1.7834700000000001,0,0,0,0,0,0,0,0,2,5,883909,1,1,0,0%,NA
113,622,7.1338800000000004,1,1,1,0,0,0,0,0,2,3,883909,2,3,0,0%,0
113,622,7.1338800000000004,1,1,1,0,0,0,0,0,2,3,883909,2,0,0,0%,NA
113,644,3.5669400000000002,0,0,1,0,0,0,0,0,2,2,883909,3,3,0,0%,NA
113,658,6.242145,0,0,0,0,0,0,0,0,2,5,883909,1,2,0.3,1-33%,0
113,658,6.242145,0,0,0,0,0,0,0,0,2,5,883909,1,3,0,0%,1
113,702,10.70082,0,0,0,0,0,0,0,0,2,5,883909,2,2,0,0%,NA
113,728,9.809085,0,0,1,0,0,0,0,0,2,2,883909,2,3,0.5,34-66%,NA
113,760,3.5669400000000002,0,0,1,0,0,0,0,0,2,2,883909,2,2,0,0%,NA
113,850,4.458675,0,1,1,0,0,0,0,0,2,2,883909,3,3,0,0%,1
113,850,4.458675,0,1,1,0,0,0,0,0,2,2,883909,3,3,0,0%,NA
114,1193,5.169234,1,1,1,0,0,0,0,0,2,3,856547,3,0,0.2857142857142857,1-33%,NA
114,19,0.861539,0,0,1,0,0,0,0,0,2,2,856547,2,2,0,0%,NA
114,207,4.307695,0,1,0,0,0,0,0,0,2,5,856547,2,0,0,0%,NA
114,444,3.446156,0,0,1,0,0,0,0,0,2,2,856547,2,3,0,0%,NA
114,463,1.723078,1,1,1,0,0,0,0,0,2,3,856547,3,3,0,0%,1
114,511,3.446156,1,1,1,0,0,0,0,0,2,3,856547,3,1,0.1,1-33%,NA
114,511,3.446156,1,1,1,0,0,0,0,0,2,3,856547,3,3,0,0%,NA
114,55,2.584617,1,1,1,0,0,0,0,0,2,3,856547,3,3,0,0%,1
114,55,2.584617,1,1,1,0,0,0,0,0,2,3,856547,3,2,0,0%,NA
114,78,1.723078,0,1,1,0,0,0,0,0,2,2,856547,2,0,0,0%,NA
114,80,4.307695,0,1,1,0,0,0,0,0,2,2,856547,2,1,0,0%,NA
114,865,4.307695,1,1,1,0,1,0,0,0,2,4,856547,3,2,0,0%,NA
114,865,4.307695,1,1,1,0,1,0,0,0,2,4,856547,3,3,0,0%,NA
114,877,1.723078,0,1,0,0,0,0,0,0,2,5,856547,2,1,0.25,1-33%,NA
114,877,1.723078,0,1,0,0,0,0,0,0,2,5,856547,2,3,0,0%,1
114,890,6.892312,0,1,1,0,0,0,0,0,2,2,856547,2,2,0.3333333333333333,1-33%,NA
114,896,6.030773,0,1,1,0,0,0,0,0,2,2,856547,2,3,0,0%,NA
114,9,6.030773,1,1,0,0,0,0,0,0,2,3,856547,3,0,0,0%,NA
114,930,4.307695,0,1,1,0,0,0,0,0,2,2,856547,2,3,0.1111111111111111,1-33%,NA
114,980,3.446156,0,1,1,0,0,0,0,0,2,2,856547,2,2,0.14285714285714285,1-33%,NA
114,980,3.446156,0,1,1,0,0,0,0,0,2,2,856547,2,1,0,0%,NA
115,1032,5.31204,0,0,1,0,0,0,0,0,2,2,887462,2,3,0,0%,NA
115,1032,5.31204,0,0,1,0,0,0,0,0,2,2,887462,2,0,0,0%,NA
115,1096,3.54136,0,0,0,0,0,0,0,0,0,5,887462,1,3,0,0%,NA
115,1205,5.31204,0,0,1,0,0,0,0,0,0,2,887462,1,3,0.2,1-33%,1
115,1217,4.4267,0,0,1,0,0,0,0,0,2,2,887462,1,0,0,0%,NA
115,157,3.54136,0,0,1,0,0,0,0,0,0,2,887462,1,3,0,0%,NA
115,203,4.4267,0,0,0,0,0,0,0,0,0,5,887462,1,0,0,0%,NA
115,250,7.96806,0,0,1,0,0,0,0,0,0,2,887462,1,0,0,0%,NA
115,250,7.96806,0,0,1,0,0,0,0,0,0,2,887462,1,0,0,0%,NA
115,383,2.65602,0,0,1,0,0,0,0,0,0,2,887462,1,0,0,0%,NA
115,482,6.19738,0,0,1,0,0,0,0,0,2,2,887462,2,0,0,0%,NA
115,553,6.19738,0,0,1,0,0,0,0,0,2,2,887462,2,1,0,0%,NA
115,589,0.88534,0,0,0,0,0,0,0,0,0,5,887462,1,0,0,0%,NA
115,644,9.73874,0,0,1,0,0,0,0,0,0,2,887462,1,0,0,0%,NA
115,644,9.73874,0,0,1,0,0,0,0,0,0,2,887462,1,0,0,0%,NA
115,644,9.73874,0,0,1,0,0,0,0,0,0,2,887462,1,3,0,0%,1
115,655,3.54136,0,0,1,0,0,0,0,0,0,2,887462,1,0,0,0%,NA
115,660,5.31204,0,0,1,0,0,0,0,0,0,2,887462,1,0,0,0%,NA
115,693,5.31204,0,0,1,0,0,0,0,0,0,2,887462,1,0,0,0%,NA
115,752,5.31204,0,0,0,0,0,0,0,0,0,5,887462,1,0,0.2,1-33%,NA
115,84,4.4267,0,0,1,0,0,0,0,0,0,2,887462,1,3,0,0%,1
115,858,4.4267,0,0,1,0,0,0,0,0,0,2,887462,1,0,0,0%,NA
115,940,5.31204,0,0,1,0,0,0,0,0,0,2,887462,1,0,0,0%,NA
116,1099,2.944628,1,1,1,0,1,0,0,0,1,4,771459,4,3,0.5714285714285714,34-66%,NA
116,114,0.736157,1,1,1,0,0,0,0,0,2,3,771459,3,5,0,0%,NA
116,1145,1.472314,1,1,1,0,1,1,0,0,2,4,771459,4,3,0,0%,NA
116,1145,1.472314,1,1,1,0,1,1,0,0,2,4,771459,4,3,0,0%,NA
116,1145,1.472314,1,1,1,0,1,1,0,0,2,4,771459,4,3,0,0%,NA
116,1147,0.736157,0,0,1,0,0,0,0,0,2,2,771459,3,2,0.125,1-33%,NA
116,1164,2.944628,0,0,1,0,0,0,0,0,2,2,771459,2,1,0.14285714285714285,1-33%,NA
116,122,6.625413,1,1,1,0,0,0,0,0,2,3,771459,3,2,0,0%,NA
116,122,6.625413,1,1,1,0,0,0,0,0,2,3,771459,3,3,0,0%,1
116,228,1.472314,0,1,1,0,0,0,0,0,2,2,771459,3,4,0,0%,0
116,365,1.472314,1,1,1,0,0,0,0,0,2,3,771459,4,2,0,0%,0
116,460,2.208471,0,0,0,0,0,0,0,0,2,5,771459,2,3,0,0%,NA
116,507,3.680785,0,1,1,0,0,0,0,0,2,2,771459,2,3,0,0%,NA
116,507,3.680785,0,1,1,0,0,0,0,0,2,2,771459,2,3,0,0%,NA
116,545,4.416942,1,1,1,0,1,0,0,0,1,4,771459,4,2,0,0%,NA
116,545,4.416942,1,1,1,0,1,0,0,0,1,4,771459,4,3,0,0%,NA
116,611,7.36157,1,1,1,0,0,0,0,0,2,3,771459,3,2,0,0%,NA
116,611,7.36157,1,1,1,0,0,0,0,0,2,3,771459,3,3,0,0%,NA
116,611,7.36157,1,1,1,0,0,0,0,0,2,3,771459,3,3,0,0%,NA
116,701,0.736157,0,0,1,0,0,0,0,0,1,2,771459,2,3,0,0%,NA
116,701,0.736157,0,0,1,0,0,0,0,0,1,2,771459,2,3,0,0%,1
116,744,1.472314,0,1,1,0,0,0,0,0,1,2,771459,2,1,0,0%,1
116,772,2.944628,1,1,1,0,0,0,0,0,2,3,771459,4,2,0,0%,NA
116,772,2.944628,1,1,1,0,0,0,0,0,2,3,771459,4,3,0,0%,0
116,834,3.680785,0,1,1,0,0,0,0,0,2,2,771459,3,2,0,0%,0
116,872,2.208471,0,0,1,0,0,0,0,0,2,2,771459,3,3,0.3333333333333333,1-33%,NA
116,92,2.944628,0,1,0,0,0,0,0,0,2,5,771459,2,3,0,0%,NA
117,1060,2.544528,1,1,1,1,1,1,0,0,2,1,627906,5,5,0,0%,NA
117,1060,2.544528,1,1,1,1,1,1,0,0,2,1,627906,5,5,0,0%,NA
117,1073,5.725188,1,1,1,1,1,1,1,1,2,1,627906,5,3,0.3333333333333333,1-33%,NA
117,1119,1.908396,1,1,1,0,1,0,1,0,2,4,627906,4,3,0,0%,0
117,1119,1.908396,1,1,1,0,1,0,1,0,2,4,627906,4,3,0,0%,1
117,16,2.544528,1,1,1,1,1,1,1,1,2,1,627906,5,5,0.3333333333333333,1-33%,0
117,16,2.544528,1,1,1,1,1,1,1,1,2,1,627906,5,3,1,67+%,0
117,17,2.544528,1,1,1,0,1,0,0,0,2,4,627906,4,3,0,0%,0
117,221,5.089056,1,1,1,0,1,0,0,0,2,4,627906,3,1,0,0%,NA
117,233,3.816792,1,1,1,0,1,0,1,0,2,4,627906,4,2,0.25,1-33%,NA
117,375,4.452924,1,1,1,1,1,0,0,0,2,1,627906,4,3,0,0%,0
117,398,2.544528,1,1,1,0,1,1,0,0,2,4,627906,5,3,0.5,34-66%,0
117,398,2.544528,1,1,1,0,1,1,0,0,2,4,627906,5,3,0,0%,NA
117,416,5.725188,1,1,1,1,1,1,1,1,2,1,627906,5,3,0,0%,NA
117,416,5.725188,1,1,1,1,1,1,1,1,2,1,627906,5,5,0.3333333333333333,1-33%,NA
117,416,5.725188,1,1,1,1,1,1,1,1,2,1,627906,5,4,0,0%,NA
117,416,5.725188,1,1,1,1,1,1,1,1,2,1,627906,5,3,0,0%,NA
117,416,5.725188,1,1,1,1,1,1,1,1,2,1,627906,5,5,0,0%,1
117,510,1.272264,1,1,0,0,1,0,0,0,2,4,627906,4,3,0,0%,0
117,52,3.18066,1,1,1,0,1,0,0,0,2,4,627906,4,3,0,0%,1
117,52,3.18066,1,1,1,0,1,0,0,0,2,4,627906,4,3,0,0%,NA
117,522,1.908396,0,1,0,0,0,0,0,0,2,5,627906,3,1,0,0%,0
117,559,0.636132,1,1,1,0,1,0,1,0,2,4,627906,4,3,0,0%,NA
117,57,3.816792,1,1,1,0,1,1,1,1,2,4,627906,5,3,0,0%,NA
117,718,4.452924,1,1,1,1,1,1,0,0,2,1,627906,5,3,0,0%,NA
117,718,4.452924,1,1,1,1,1,1,0,0,2,1,627906,5,3,0,0%,1
117,759,3.816792,1,1,1,0,1,1,0,1,2,4,627906,5,5,0,0%,NA
117,901,1.272264,1,1,1,1,1,1,0,0,2,1,627906,5,3,0,0%,NA
117,901,1.272264,1,1,1,1,1,1,0,0,2,1,627906,5,0,0,0%,NA
117,911,2.544528,1,1,1,0,1,0,0,0,2,4,627906,4,3,0.3333333333333333,1-33%,0
117,913,1.272264,1,1,1,0,1,1,1,0,2,4,627906,5,3,0,0%,1
117,916,1.908396,1,1,1,0,1,0,0,0,2,4,627906,4,3,0,0%,1
118,1103,18.610462,0,0,1,0,0,0,0,0,0,2,1423120,1,0,0.14285714285714285,1-33%,NA
118,1103,18.610462,0,0,1,0,0,0,0,0,0,2,1423120,1,2,0,0%,NA
118,1103,18.610462,0,0,1,0,0,0,0,0,0,2,1423120,1,3,0,0%,NA
118,154,8.589444,0,0,0,0,0,0,0,0,0,5,1423120,1,0,0,0%,NA
118,213,7.15787,0,0,1,0,0,0,0,0,0,2,1423120,1,0,0,0%,NA
118,213,7.15787,0,0,1,0,0,0,0,0,0,2,1423120,1,0,0,0%,NA
118,336,8.589444,0,0,0,0,0,0,0,0,0,5,1423120,1,1,0.3333333333333333,1-33%,NA
118,340,5.726296,0,1,1,0,0,0,0,0,2,2,1423120,3,3,0,0%,NA
118,378,20.042036,1,1,1,0,1,0,0,0,2,4,1423120,3,0,0,0%,NA
118,378,20.042036,1,1,1,0,1,0,0,0,2,4,1423120,3,0,0,0%,NA
118,378,20.042036,1,1,1,0,1,0,0,0,2,4,1423120,3,0,0,0%,NA
118,378,20.042036,1,1,1,0,1,0,0,0,2,4,1423120,3,0,0,0%,NA
118,378,20.042036,1,1,1,0,1,0,0,0,2,4,1423120,3,0,0,0%,NA
118,444,7.15787,1,1,1,0,0,1,0,0,2,3,1423120,3,1,0.25,1-33%,NA
118,457,7.15787,0,1,1,0,0,0,0,0,2,2,1423120,2,0,0,0%,NA
118,472,12.884166,0,0,1,0,0,0,0,0,2,2,1423120,2,0,0,0%,NA
118,493,44.378794,1,1,1,0,1,1,0,0,2,4,1423120,4,0,0.1,1-33%,NA
118,493,44.378794,1,1,1,0,1,1,0,0,2,4,1423120,4,0,0.2,1-33%,NA
118,493,44.378794,1,1,1,0,1,1,0,0,2,4,1423120,4,0,0.125,1-33%,NA
118,493,44.378794,1,1,1,0,1,1,0,0,2,4,1423120,4,0,0.16666666666666666,1-33%,NA
118,493,44.378794,1,1,1,0,1,1,0,0,2,4,1423120,4,1,0,0%,NA
118,493,44.378794,1,1,1,0,1,1,0,0,2,4,1423120,4,1,0,0%,NA
